5606,JURONG EAST,4 ROOM,410000
5607,JURONG EAST,4 ROOM,415000
5608,JURONG EAST,4 ROOM,410000
5609,JURONG EAST,4 ROOM,530000
5610,JURONG EAST,4 ROOM,498000
5611,JURONG EAST,4 ROOM,395000
5612,JURONG EAST,4 ROOM,520000
5613,JURONG EAST,4 ROOM,525000
5614,JURONG EAST,4 ROOM,320000
5615,JURONG EAST,4 ROOM,395000
5616,JURONG EAST,5 ROOM,530000
5617,JURONG EAST,5 ROOM,630000
5618,JURONG EAST,5 ROOM,640000
5619,JURONG EAST,5 ROOM,565000
5620,JURONG EAST,5 ROOM,493000
5621,JURONG EAST,5 ROOM,608000
5622,JURONG EAST,5 ROOM,720000
5623,JURONG EAST,5 ROOM,668000
5624,JURONG EAST,5 ROOM,510000
5625,JURONG EAST,5 ROOM,542000
5626,JURONG EAST,5 ROOM,370000
5627,JURONG EAST,5 ROOM,455000
5628,JURONG EAST,5 ROOM,636000
5629,JURONG EAST,EXECUTIVE,650000
5630,JURONG EAST,EXECUTIVE,770000
5631,JURONG EAST,EXECUTIVE,720000
5632,JURONG EAST,EXECUTIVE,586000
5633,JURONG EAST,EXECUTIVE,720000
5634,JURONG EAST,EXECUTIVE,828000
5635,JURONG WEST,3 ROOM,240000
5636,JURONG WEST,3 ROOM,210000
5637,JURONG WEST,3 ROOM,230000
5638,JURONG WEST,3 ROOM,242000
5639,JURONG WEST,3 ROOM,220000
5640,JURONG WEST,3 ROOM,240000
5641,JURONG WEST,3 ROOM,248000
5642,JURONG WEST,3 ROOM,270000
5643,JURONG WEST,3 ROOM,245000
5644,JURONG WEST,3 ROOM,280000
5645,JURONG WEST,3 ROOM,232000
5646,JURONG WEST,3 ROOM,253000
5647,JURONG WEST,3 ROOM,245000
5648,JURONG WEST,3 ROOM,305000
5649,JURONG WEST,3 ROOM,320000
5650,JURONG WEST,3 ROOM,330000
5651,JURONG WEST,3 ROOM,285000
5652,JURONG WEST,3 ROOM,320000
5653,JURONG WEST,3 ROOM,375000
5654,JURONG WEST,3 ROOM,210000
5655,JURONG WEST,3 ROOM,242000
5656,JURONG WEST,3 ROOM,485000
5657,JURONG WEST,3 ROOM,455000
5658,JURONG WEST,3 ROOM,235000
5659,JURONG WEST,4 ROOM,533000
5660,JURONG WEST,4 ROOM,430000
5661,JURONG WEST,4 ROOM,530000
5662,JURONG WEST,4 ROOM,500000
5663,JURONG WEST,4 ROOM,345000
5664,JURONG WEST,4 ROOM,350000
5665,JURONG WEST,4 ROOM,350000
5666,JURONG WEST,4 ROOM,495000
5667,JURONG WEST,4 ROOM,415000
5668,JURONG WEST,4 ROOM,450000
5669,JURONG WEST,4 ROOM,570000
5670,JURONG WEST,4 ROOM,378000
5671,JURONG WEST,4 ROOM,400000
5672,JURONG WEST,4 ROOM,360000
5673,JURONG WEST,4 ROOM,340000
5674,JURONG WEST,4 ROOM,360000
5675,JURONG WEST,4 ROOM,433000
5676,JURONG WEST,4 ROOM,537000
5677,JURONG WEST,4 ROOM,412000
5678,JURONG WEST,4 ROOM,420000
5679,JURONG WEST,4 ROOM,430000
5680,JURONG WEST,4 ROOM,460000
5681,JURONG WEST,4 ROOM,425000
5682,JURONG WEST,4 ROOM,440000
5683,JURONG WEST,4 ROOM,475000
5684,JURONG WEST,4 ROOM,420000
5685,JURONG WEST,4 ROOM,448000
5686,JURONG WEST,4 ROOM,425500
5687,JURONG WEST,4 ROOM,468000
5688,JURONG WEST,4 ROOM,375000
5689,JURONG WEST,4 ROOM,385000
5690,JURONG WEST,4 ROOM,355000
5691,JURONG WEST,4 ROOM,375000
5692,JURONG WEST,4 ROOM,385000
5693,JURONG WEST,4 ROOM,373000
5694,JURONG WEST,4 ROOM,368000
5695,JURONG WEST,4 ROOM,372000
5696,JURONG WEST,4 ROOM,360000
5697,JURONG WEST,4 ROOM,350000
5698,JURONG WEST,4 ROOM,368000
5699,JURONG WEST,4 ROOM,363000
5700,JURONG WEST,4 ROOM,400000
5701,JURONG WEST,4 ROOM,472000
5702,JURONG WEST,4 ROOM,395000
5703,JURONG WEST,4 ROOM,435000
5704,JURONG WEST,4 ROOM,420000
5705,JURONG WEST,4 ROOM,596000
5706,JURONG WEST,5 ROOM,536000
5707,JURONG WEST,5 ROOM,570000
5708,JURONG WEST,5 ROOM,407000
5709,JURONG WEST,5 ROOM,406000
5710,JURONG WEST,5 ROOM,465000
5711,JURONG WEST,5 ROOM,447000
5712,JURONG WEST,5 ROOM,436000
5713,JURONG WEST,5 ROOM,422000
5714,JURONG WEST,5 ROOM,580000
5715,JURONG WEST,5 ROOM,525888
5716,JURONG WEST,5 ROOM,390000
5717,JURONG WEST,5 ROOM,428000
5718,JURONG WEST,5 ROOM,436666
5719,JURONG WEST,5 ROOM,440000
5720,JURONG WEST,5 ROOM,438000
5721,JURONG WEST,5 ROOM,525000
5722,JURONG WEST,5 ROOM,538000
5723,JURONG WEST,5 ROOM,464000
5724,JURONG WEST,5 ROOM,495000
5725,JURONG WEST,5 ROOM,465000
5726,JURONG WEST,5 ROOM,496000
5727,JURONG WEST,5 ROOM,500000
5728,JURONG WEST,5 ROOM,500888
5729,JURONG WEST,5 ROOM,495000
5730,JURONG WEST,5 ROOM,460000
5731,JURONG WEST,5 ROOM,438000
5732,JURONG WEST,5 ROOM,458000
5733,JURONG WEST,5 ROOM,545000
5734,JURONG WEST,5 ROOM,522000
5735,JURONG WEST,5 ROOM,485000
5736,JURONG WEST,5 ROOM,440000
5737,JURONG WEST,5 ROOM,455000
5738,JURONG WEST,5 ROOM,445000
5739,JURONG WEST,5 ROOM,504888
5740,JURONG WEST,5 ROOM,480000
5741,JURONG WEST,5 ROOM,520000
5742,JURONG WEST,5 ROOM,455000
5743,JURONG WEST,5 ROOM,506000
5744,JURONG WEST,5 ROOM,500000
5745,JURONG WEST,5 ROOM,650000
5746,JURONG WEST,5 ROOM,678000
5747,JURONG WEST,5 ROOM,650000
5748,JURONG WEST,5 ROOM,449000
5749,JURONG WEST,EXECUTIVE,743000
5750,JURONG WEST,EXECUTIVE,670000
5751,JURONG WEST,EXECUTIVE,550000
5752,JURONG WEST,EXECUTIVE,530000
5753,JURONG WEST,EXECUTIVE,530000
5754,JURONG WEST,EXECUTIVE,545000
5755,JURONG WEST,EXECUTIVE,583000
5756,JURONG WEST,EXECUTIVE,580000
5757,JURONG WEST,EXECUTIVE,610000
5758,JURONG WEST,EXECUTIVE,578000
5759,JURONG WEST,EXECUTIVE,520000
5760,JURONG WEST,EXECUTIVE,640000
5761,JURONG WEST,EXECUTIVE,565000
5762,JURONG WEST,EXECUTIVE,570000
5763,KALLANG/WHAMPOA,3 ROOM,350888
5764,KALLANG/WHAMPOA,3 ROOM,333000
5765,KALLANG/WHAMPOA,3 ROOM,290000
5766,KALLANG/WHAMPOA,3 ROOM,270000
5767,KALLANG/WHAMPOA,3 ROOM,465000
5768,KALLANG/WHAMPOA,3 ROOM,497000
5769,KALLANG/WHAMPOA,3 ROOM,496000
5770,KALLANG/WHAMPOA,3 ROOM,336800
5771,KALLANG/WHAMPOA,3 ROOM,325000
5772,KALLANG/WHAMPOA,3 ROOM,300000
5773,KALLANG/WHAMPOA,3 ROOM,308000
5774,KALLANG/WHAMPOA,3 ROOM,326000
5775,KALLANG/WHAMPOA,3 ROOM,273888
5776,KALLANG/WHAMPOA,3 ROOM,333000
5777,KALLANG/WHAMPOA,3 ROOM,335000
5778,KALLANG/WHAMPOA,3 ROOM,405000
5779,KALLANG/WHAMPOA,3 ROOM,375000
5780,KALLANG/WHAMPOA,3 ROOM,220000
5781,KALLANG/WHAMPOA,3 ROOM,245000
5782,KALLANG/WHAMPOA,3 ROOM,256000
5783,KALLANG/WHAMPOA,3 ROOM,280000
5784,KALLANG/WHAMPOA,3 ROOM,528000
5785,KALLANG/WHAMPOA,3 ROOM,830000
5786,KALLANG/WHAMPOA,3 ROOM,275000
5787,KALLANG/WHAMPOA,3 ROOM,297000
5788,KALLANG/WHAMPOA,3 ROOM,288000
5789,KALLANG/WHAMPOA,3 ROOM,341000
5790,KALLANG/WHAMPOA,3 ROOM,460000
5791,KALLANG/WHAMPOA,3 ROOM,250000
5792,KALLANG/WHAMPOA,3 ROOM,285000
5793,KALLANG/WHAMPOA,3 ROOM,340000
5794,KALLANG/WHAMPOA,4 ROOM,480000
5795,KALLANG/WHAMPOA,4 ROOM,705000
5796,KALLANG/WHAMPOA,4 ROOM,705000
5797,KALLANG/WHAMPOA,4 ROOM,650000
5798,KALLANG/WHAMPOA,4 ROOM,520000
5799,KALLANG/WHAMPOA,4 ROOM,730000
5800,KALLANG/WHAMPOA,4 ROOM,685000
5801,KALLANG/WHAMPOA,4 ROOM,490000
5802,KALLANG/WHAMPOA,4 ROOM,510000
5803,KALLANG/WHAMPOA,4 ROOM,538000
5804,KALLANG/WHAMPOA,4 ROOM,502000
5805,KALLANG/WHAMPOA,4 ROOM,490000
5806,KALLANG/WHAMPOA,4 ROOM,560000
5807,KALLANG/WHAMPOA,4 ROOM,720000
5808,KALLANG/WHAMPOA,4 ROOM,490000
5809,KALLANG/WHAMPOA,4 ROOM,465000
5810,KALLANG/WHAMPOA,4 ROOM,475000
5811,KALLANG/WHAMPOA,4 ROOM,630000
5812,KALLANG/WHAMPOA,4 ROOM,620000
5813,KALLANG/WHAMPOA,4 ROOM,385000
5814,KALLANG/WHAMPOA,5 ROOM,660000
5815,KALLANG/WHAMPOA,5 ROOM,990000
5816,KALLANG/WHAMPOA,5 ROOM,975000
5817,KALLANG/WHAMPOA,5 ROOM,1125000
5818,KALLANG/WHAMPOA,5 ROOM,815000
5819,KALLANG/WHAMPOA,5 ROOM,1080000
5820,KALLANG/WHAMPOA,5 ROOM,858000
5821,KALLANG/WHAMPOA,5 ROOM,878000
5822,KALLANG/WHAMPOA,5 ROOM,608000
5823,KALLANG/WHAMPOA,5 ROOM,630000
5824,KALLANG/WHAMPOA,5 ROOM,640888
5825,KALLANG/WHAMPOA,5 ROOM,805000
5826,KALLANG/WHAMPOA,5 ROOM,735000
5827,KALLANG/WHAMPOA,5 ROOM,650000
5828,KALLANG/WHAMPOA,5 ROOM,685000
5829,KALLANG/WHAMPOA,5 ROOM,875000
5830,KALLANG/WHAMPOA,5 ROOM,1068000
5831,KALLANG/WHAMPOA,5 ROOM,520000
5832,KALLANG/WHAMPOA,5 ROOM,517000
5833,KALLANG/WHAMPOA,5 ROOM,810000
5834,KALLANG/WHAMPOA,EXECUTIVE,805000
5835,MARINE PARADE,3 ROOM,400000
5836,MARINE PARADE,3 ROOM,305000
5837,MARINE PARADE,3 ROOM,375000
5838,MARINE PARADE,3 ROOM,380000
5839,MARINE PARADE,3 ROOM,388000
5840,MARINE PARADE,4 ROOM,420800
5841,MARINE PARADE,4 ROOM,478000
5842,MARINE PARADE,5 ROOM,760000
5843,MARINE PARADE,5 ROOM,842000
5844,MARINE PARADE,5 ROOM,685000
5845,MARINE PARADE,5 ROOM,770000
5846,MARINE PARADE,5 ROOM,858000
5847,PASIR RIS,2 ROOM,275000
5848,PASIR RIS,3 ROOM,290000
5849,PASIR RIS,3 ROOM,285000
5850,PASIR RIS,3 ROOM,535000
5851,PASIR RIS,3 ROOM,532500
5852,PASIR RIS,3 ROOM,560000
5853,PASIR RIS,4 ROOM,640000
5854,PASIR RIS,4 ROOM,628000
5855,PASIR RIS,4 ROOM,440000
5856,PASIR RIS,4 ROOM,380000
5857,PASIR RIS,4 ROOM,455000
5858,PASIR RIS,4 ROOM,434000
5859,PASIR RIS,4 ROOM,458000
5860,PASIR RIS,4 ROOM,430000
5861,PASIR RIS,4 ROOM,420000
5862,PASIR RIS,4 ROOM,468000
5863,PASIR RIS,4 ROOM,438000
5864,PASIR RIS,4 ROOM,428000
5865,PASIR RIS,4 ROOM,400888
5866,PASIR RIS,4 ROOM,440000
5867,PASIR RIS,4 ROOM,450000
5868,PASIR RIS,4 ROOM,540000
5869,PASIR RIS,4 ROOM,428888
5870,PASIR RIS,4 ROOM,550000
5871,PASIR RIS,4 ROOM,515000
5872,PASIR RIS,4 ROOM,580000
5873,PASIR RIS,4 ROOM,538000
5874,PASIR RIS,4 ROOM,555000
5875,PASIR RIS,4 ROOM,535000
5876,PASIR RIS,4 ROOM,560888
5877,PASIR RIS,4 ROOM,499999
5878,PASIR RIS,4 ROOM,465000
5879,PASIR RIS,4 ROOM,455000
5880,PASIR RIS,4 ROOM,465800
5881,PASIR RIS,4 ROOM,425000
5882,PASIR RIS,4 ROOM,392000
5883,PASIR RIS,4 ROOM,420000
5884,PASIR RIS,4 ROOM,403000
5885,PASIR RIS,4 ROOM,425000
5886,PASIR RIS,4 ROOM,452000
5887,PASIR RIS,5 ROOM,560000
5888,PASIR RIS,5 ROOM,786888
5889,PASIR RIS,5 ROOM,555000
5890,PASIR RIS,5 ROOM,530000
5891,PASIR RIS,5 ROOM,485000
5892,PASIR RIS,5 ROOM,497500
5893,PASIR RIS,5 ROOM,518000
5894,PASIR RIS,5 ROOM,518000
5895,PASIR RIS,5 ROOM,580000
5896,PASIR RIS,5 ROOM,520000
5897,PASIR RIS,5 ROOM,538000
5898,PASIR RIS,5 ROOM,500000
5899,PASIR RIS,5 ROOM,698888
5900,PASIR RIS,5 ROOM,538000
5901,PASIR RIS,5 ROOM,485000
5902,PASIR RIS,5 ROOM,640000
5903,PASIR RIS,5 ROOM,700088
5904,PASIR RIS,5 ROOM,525000
5905,PASIR RIS,5 ROOM,530000
5906,PASIR RIS,5 ROOM,570000
5907,PASIR RIS,5 ROOM,575000
5908,PASIR RIS,5 ROOM,641000
5909,PASIR RIS,5 ROOM,520000
5910,PASIR RIS,5 ROOM,550000
5911,PASIR RIS,5 ROOM,540000
5912,PASIR RIS,5 ROOM,515000
5913,PASIR RIS,5 ROOM,540000
5914,PASIR RIS,5 ROOM,532000
5915,PASIR RIS,EXECUTIVE,710000
5916,PASIR RIS,EXECUTIVE,662000
5917,PASIR RIS,EXECUTIVE,750888
5918,PASIR RIS,EXECUTIVE,747000
5919,PASIR RIS,EXECUTIVE,688888
5920,PASIR RIS,EXECUTIVE,570000
5921,PASIR RIS,EXECUTIVE,650000
5922,PASIR RIS,EXECUTIVE,715000
5923,PASIR RIS,EXECUTIVE,593000
5924,PASIR RIS,EXECUTIVE,613000
5925,PASIR RIS,EXECUTIVE,588000
5926,PASIR RIS,EXECUTIVE,710000
5927,PASIR RIS,EXECUTIVE,702000
5928,PUNGGOL,2 ROOM,258000
5929,PUNGGOL,2 ROOM,275000
5930,PUNGGOL,3 ROOM,368000
5931,PUNGGOL,3 ROOM,372000
5932,PUNGGOL,3 ROOM,375000
5933,PUNGGOL,3 ROOM,400000
5934,PUNGGOL,3 ROOM,360000
5935,PUNGGOL,3 ROOM,345000
5936,PUNGGOL,3 ROOM,350000
5937,PUNGGOL,3 ROOM,350000
5938,PUNGGOL,3 ROOM,375000
5939,PUNGGOL,3 ROOM,390000
5940,PUNGGOL,3 ROOM,399000
5941,PUNGGOL,3 ROOM,355000
5942,PUNGGOL,3 ROOM,385000
5943,PUNGGOL,3 ROOM,382000
5944,PUNGGOL,3 ROOM,395000
5945,PUNGGOL,3 ROOM,391188
5946,PUNGGOL,3 ROOM,380000
5947,PUNGGOL,3 ROOM,378000
5948,PUNGGOL,3 ROOM,390000
5949,PUNGGOL,3 ROOM,363000
5950,PUNGGOL,4 ROOM,485000
5951,PUNGGOL,4 ROOM,460000
5952,PUNGGOL,4 ROOM,460000
5953,PUNGGOL,4 ROOM,400000
5954,PUNGGOL,4 ROOM,475000
5955,PUNGGOL,4 ROOM,466000
5956,PUNGGOL,4 ROOM,460000
5957,PUNGGOL,4 ROOM,431000
5958,PUNGGOL,4 ROOM,450000
5959,PUNGGOL,4 ROOM,455000
5960,PUNGGOL,4 ROOM,450000
5961,PUNGGOL,4 ROOM,480000
5962,PUNGGOL,4 ROOM,470000
5963,PUNGGOL,4 ROOM,488000
5964,PUNGGOL,4 ROOM,430000
5965,PUNGGOL,4 ROOM,508000
5966,PUNGGOL,4 ROOM,530000
5967,PUNGGOL,4 ROOM,425000
5968,PUNGGOL,4 ROOM,468000
5969,PUNGGOL,4 ROOM,475000
5970,PUNGGOL,4 ROOM,460000
5971,PUNGGOL,4 ROOM,458000
5972,PUNGGOL,4 ROOM,480888
5973,PUNGGOL,4 ROOM,470000
5974,PUNGGOL,4 ROOM,485000
5975,PUNGGOL,4 ROOM,455000
5976,PUNGGOL,4 ROOM,440000
5977,PUNGGOL,4 ROOM,470000
5978,PUNGGOL,4 ROOM,508888
5979,PUNGGOL,4 ROOM,391000
5980,PUNGGOL,4 ROOM,485000
5981,PUNGGOL,4 ROOM,440000
5982,PUNGGOL,4 ROOM,412888
5983,PUNGGOL,4 ROOM,465000
5984,PUNGGOL,4 ROOM,473000
5985,PUNGGOL,4 ROOM,488000
5986,PUNGGOL,4 ROOM,386000
5987,PUNGGOL,4 ROOM,415000
5988,PUNGGOL,4 ROOM,470000
5989,PUNGGOL,4 ROOM,423000
5990,PUNGGOL,4 ROOM,415000
5991,PUNGGOL,4 ROOM,462888
5992,PUNGGOL,4 ROOM,540000
5993,PUNGGOL,4 ROOM,488000
5994,PUNGGOL,4 ROOM,460000
5995,PUNGGOL,4 ROOM,520000
5996,PUNGGOL,4 ROOM,532888
5997,PUNGGOL,4 ROOM,530000
5998,PUNGGOL,4 ROOM,495000
5999,PUNGGOL,4 ROOM,415000
6000,PUNGGOL,4 ROOM,551000
6001,PUNGGOL,4 ROOM,460000
6002,PUNGGOL,4 ROOM,500000
6003,PUNGGOL,4 ROOM,528000
6004,PUNGGOL,4 ROOM,515000
6005,PUNGGOL,4 ROOM,488000
6006,PUNGGOL,4 ROOM,505000
6007,PUNGGOL,4 ROOM,490000
6008,PUNGGOL,4 ROOM,479000
6009,PUNGGOL,4 ROOM,415000
6010,PUNGGOL,4 ROOM,500000
6011,PUNGGOL,4 ROOM,430000
6012,PUNGGOL,4 ROOM,482000
6013,PUNGGOL,4 ROOM,502000
6014,PUNGGOL,4 ROOM,440000
6015,PUNGGOL,4 ROOM,430000
6016,PUNGGOL,4 ROOM,466000
6017,PUNGGOL,4 ROOM,490000
6018,PUNGGOL,4 ROOM,500000
6019,PUNGGOL,4 ROOM,480000
6020,PUNGGOL,4 ROOM,465000
6021,PUNGGOL,4 ROOM,475000
6022,PUNGGOL,4 ROOM,470000
6023,PUNGGOL,4 ROOM,520000
6024,PUNGGOL,4 ROOM,458000
6025,PUNGGOL,4 ROOM,456800
6026,PUNGGOL,4 ROOM,478888
6027,PUNGGOL,4 ROOM,435000
6028,PUNGGOL,4 ROOM,485000
6029,PUNGGOL,4 ROOM,523888
6030,PUNGGOL,4 ROOM,460000
6031,PUNGGOL,4 ROOM,408000
6032,PUNGGOL,4 ROOM,488888
6033,PUNGGOL,4 ROOM,500000
6034,PUNGGOL,4 ROOM,410000
6035,PUNGGOL,4 ROOM,480000
6036,PUNGGOL,4 ROOM,520000
6037,PUNGGOL,4 ROOM,510000
6038,PUNGGOL,4 ROOM,558000
6039,PUNGGOL,4 ROOM,445000
6040,PUNGGOL,4 ROOM,495000
6041,PUNGGOL,4 ROOM,465000
6042,PUNGGOL,4 ROOM,465000
6043,PUNGGOL,4 ROOM,420888
6044,PUNGGOL,4 ROOM,430000
6045,PUNGGOL,4 ROOM,505000
6046,PUNGGOL,4 ROOM,500000
6047,PUNGGOL,4 ROOM,530000
6048,PUNGGOL,4 ROOM,561000
6049,PUNGGOL,4 ROOM,500000
6050,PUNGGOL,4 ROOM,550000
6051,PUNGGOL,4 ROOM,583000
6052,PUNGGOL,4 ROOM,568888
6053,PUNGGOL,4 ROOM,475000
6054,PUNGGOL,4 ROOM,465000
6055,PUNGGOL,4 ROOM,448000
6056,PUNGGOL,4 ROOM,565000
6057,PUNGGOL,4 ROOM,525000
6058,PUNGGOL,4 ROOM,565000
6059,PUNGGOL,4 ROOM,590000
6060,PUNGGOL,4 ROOM,550000
6061,PUNGGOL,4 ROOM,544000
6062,PUNGGOL,4 ROOM,500000
6063,PUNGGOL,4 ROOM,520000
6064,PUNGGOL,4 ROOM,485000
6065,PUNGGOL,4 ROOM,500000
6066,PUNGGOL,4 ROOM,540000
6067,PUNGGOL,4 ROOM,508000
6068,PUNGGOL,4 ROOM,568000
6069,PUNGGOL,4 ROOM,450000
6070,PUNGGOL,4 ROOM,548000
6071,PUNGGOL,4 ROOM,530000
6072,PUNGGOL,4 ROOM,455000
6073,PUNGGOL,4 ROOM,535000
6074,PUNGGOL,4 ROOM,530000
6075,PUNGGOL,4 ROOM,495000
6076,PUNGGOL,4 ROOM,525000
6077,PUNGGOL,4 ROOM,535000
6078,PUNGGOL,4 ROOM,490000
6079,PUNGGOL,4 ROOM,535888
6080,PUNGGOL,4 ROOM,565000
6081,PUNGGOL,4 ROOM,468000
6082,PUNGGOL,4 ROOM,485000
6083,PUNGGOL,4 ROOM,430000
6084,PUNGGOL,4 ROOM,450000
6085,PUNGGOL,4 ROOM,500000
6086,PUNGGOL,4 ROOM,455000
6087,PUNGGOL,5 ROOM,438000
6088,PUNGGOL,5 ROOM,570000
6089,PUNGGOL,5 ROOM,420000
6090,PUNGGOL,5 ROOM,436888
6091,PUNGGOL,5 ROOM,452099
6092,PUNGGOL,5 ROOM,468000
6093,PUNGGOL,5 ROOM,500000
6094,PUNGGOL,5 ROOM,430000
6095,PUNGGOL,5 ROOM,430000
6096,PUNGGOL,5 ROOM,460000
6097,PUNGGOL,5 ROOM,635000
6098,PUNGGOL,5 ROOM,640000
6099,PUNGGOL,5 ROOM,510000
6100,PUNGGOL,5 ROOM,475000
6101,PUNGGOL,5 ROOM,450000
6102,PUNGGOL,5 ROOM,468000
6103,PUNGGOL,5 ROOM,528888
6104,PUNGGOL,5 ROOM,495000
6105,PUNGGOL,5 ROOM,500000
6106,PUNGGOL,5 ROOM,500000
6107,PUNGGOL,5 ROOM,515000
6108,PUNGGOL,5 ROOM,485000
6109,PUNGGOL,5 ROOM,550000
6110,PUNGGOL,5 ROOM,670000
6111,PUNGGOL,5 ROOM,610000
6112,PUNGGOL,5 ROOM,625000
6113,PUNGGOL,5 ROOM,675888
6114,PUNGGOL,5 ROOM,680000
6115,PUNGGOL,5 ROOM,720000
6116,PUNGGOL,5 ROOM,470000
6117,PUNGGOL,5 ROOM,655000
6118,PUNGGOL,5 ROOM,592000
6119,PUNGGOL,5 ROOM,680000
6120,PUNGGOL,5 ROOM,510000
6121,PUNGGOL,5 ROOM,600000
6122,PUNGGOL,5 ROOM,615000
6123,PUNGGOL,5 ROOM,650000
6124,PUNGGOL,5 ROOM,448000
6125,PUNGGOL,5 ROOM,608000
6126,PUNGGOL,5 ROOM,662888
6127,PUNGGOL,5 ROOM,665000
6128,PUNGGOL,5 ROOM,654000
6129,PUNGGOL,5 ROOM,591888
6130,PUNGGOL,5 ROOM,570000
6131,PUNGGOL,5 ROOM,590000
6132,PUNGGOL,5 ROOM,555000
6133,PUNGGOL,5 ROOM,500000
6134,PUNGGOL,5 ROOM,475000
6135,PUNGGOL,5 ROOM,468000
6136,PUNGGOL,5 ROOM,485000
6137,PUNGGOL,5 ROOM,633000
6138,PUNGGOL,5 ROOM,548000
6139,PUNGGOL,5 ROOM,910000
6140,PUNGGOL,5 ROOM,570000
6141,PUNGGOL,5 ROOM,520000
6142,PUNGGOL,5 ROOM,550000
6143,PUNGGOL,5 ROOM,645000
6144,PUNGGOL,5 ROOM,625000
6145,PUNGGOL,5 ROOM,630000
6146,PUNGGOL,5 ROOM,650000
6147,PUNGGOL,5 ROOM,660000
6148,PUNGGOL,5 ROOM,600000
6149,PUNGGOL,5 ROOM,720000
6150,PUNGGOL,5 ROOM,635000
6151,PUNGGOL,5 ROOM,665000
6152,PUNGGOL,5 ROOM,612888
6153,PUNGGOL,5 ROOM,638000
6154,PUNGGOL,5 ROOM,610000
6155,PUNGGOL,5 ROOM,670000
6156,PUNGGOL,5 ROOM,585000
6157,PUNGGOL,5 ROOM,575000
6158,PUNGGOL,5 ROOM,614500
6159,PUNGGOL,EXECUTIVE,560000
6160,QUEENSTOWN,2 ROOM,243000
6161,QUEENSTOWN,2 ROOM,220000
6162,QUEENSTOWN,3 ROOM,298000
6163,QUEENSTOWN,3 ROOM,250800
6164,QUEENSTOWN,3 ROOM,270000
6165,QUEENSTOWN,3 ROOM,275000
6166,QUEENSTOWN,3 ROOM,290000
6167,QUEENSTOWN,3 ROOM,618000
6168,QUEENSTOWN,3 ROOM,650000
6169,QUEENSTOWN,3 ROOM,670000
6170,QUEENSTOWN,3 ROOM,575000
6171,QUEENSTOWN,3 ROOM,635000
6172,QUEENSTOWN,3 ROOM,635000
6173,QUEENSTOWN,3 ROOM,650000
6174,QUEENSTOWN,3 ROOM,636000
6175,QUEENSTOWN,3 ROOM,649000
6176,QUEENSTOWN,3 ROOM,520000
6177,QUEENSTOWN,3 ROOM,310000
6178,QUEENSTOWN,3 ROOM,300000
6179,QUEENSTOWN,3 ROOM,292000
6180,QUEENSTOWN,3 ROOM,338000
6181,QUEENSTOWN,3 ROOM,385000
6182,QUEENSTOWN,3 ROOM,360000
6183,QUEENSTOWN,3 ROOM,422000
6184,QUEENSTOWN,3 ROOM,345000
6185,QUEENSTOWN,3 ROOM,380000
6186,QUEENSTOWN,3 ROOM,435000
6187,QUEENSTOWN,3 ROOM,355000
6188,QUEENSTOWN,3 ROOM,300000
6189,QUEENSTOWN,3 ROOM,400000
6190,QUEENSTOWN,3 ROOM,330000
6191,QUEENSTOWN,3 ROOM,269000
6192,QUEENSTOWN,3 ROOM,295000
6193,QUEENSTOWN,3 ROOM,360000
6194,QUEENSTOWN,3 ROOM,265000
6195,QUEENSTOWN,3 ROOM,295000
6196,QUEENSTOWN,3 ROOM,508000
6197,QUEENSTOWN,3 ROOM,525000
6198,QUEENSTOWN,4 ROOM,818000
6199,QUEENSTOWN,4 ROOM,860888
6200,QUEENSTOWN,4 ROOM,790000
6201,QUEENSTOWN,4 ROOM,780000
6202,QUEENSTOWN,4 ROOM,920000
6203,QUEENSTOWN,4 ROOM,855000
6204,QUEENSTOWN,4 ROOM,890000
6205,QUEENSTOWN,4 ROOM,858000
6206,QUEENSTOWN,4 ROOM,772500
6207,QUEENSTOWN,4 ROOM,795000
6208,QUEENSTOWN,4 ROOM,775000
6209,QUEENSTOWN,4 ROOM,808888
6210,QUEENSTOWN,4 ROOM,920000
6211,QUEENSTOWN,4 ROOM,938000
6212,QUEENSTOWN,4 ROOM,905000
6213,QUEENSTOWN,4 ROOM,900000
6214,QUEENSTOWN,4 ROOM,844000
6215,QUEENSTOWN,4 ROOM,808000
6216,QUEENSTOWN,4 ROOM,760000
6217,QUEENSTOWN,4 ROOM,775000
6218,QUEENSTOWN,4 ROOM,888000
6219,QUEENSTOWN,4 ROOM,848000
6220,QUEENSTOWN,4 ROOM,715000
6221,QUEENSTOWN,4 ROOM,830000
6222,QUEENSTOWN,4 ROOM,768000
6223,QUEENSTOWN,4 ROOM,693000
6224,QUEENSTOWN,4 ROOM,700000
6225,QUEENSTOWN,4 ROOM,578000
6226,QUEENSTOWN,4 ROOM,738000
6227,QUEENSTOWN,4 ROOM,718000
6228,QUEENSTOWN,4 ROOM,755000
6229,QUEENSTOWN,4 ROOM,850000
6230,QUEENSTOWN,4 ROOM,820000
6231,QUEENSTOWN,4 ROOM,590000
6232,QUEENSTOWN,4 ROOM,500000
6233,QUEENSTOWN,4 ROOM,520000
6234,QUEENSTOWN,4 ROOM,610000
6235,QUEENSTOWN,4 ROOM,662000
6236,QUEENSTOWN,4 ROOM,698000
6237,QUEENSTOWN,4 ROOM,783000
6238,QUEENSTOWN,4 ROOM,740000
6239,QUEENSTOWN,4 ROOM,788000
